attestation_id,de_rar_record_id,de_rar_headword_diplomatic,de_rar_printed_page,rar_de_record_id,rar_de_component_index,rar_de_form_diplomatic,rar_de_german_gloss_local,rar_de_printed_page,graphic_key,short_form_warning,reciprocal_german_support,reciprocal_support_type,human_reviewed
RHD-IATT-000001,RHD-S1809-00001,Abgehen,301,RHD-S1809-02248,1,Róco,"Es mangelt, geht ab",365,roco,False,False,none,False
RHD-IATT-000002,RHD-S1809-00001,Abgehen,301,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000003,RHD-S1809-00001,Abgehen,301,RHD-S1809-02320,1,Taitéke,"taitéki, Es iſt nicht vorhanden",366,taiteke,False,False,none,False
RHD-IATT-000004,RHD-S1809-00002,Abhalten,301,RHD-S1809-02306,1,Sulí,Verbieten,366,suli,False,False,none,False
RHD-IATT-000005,RHD-S1809-00003,Abhauen,301,RHD-S1809-02282,1,Siká,"Hauen, zerſchneiden",365,sika,False,False,none,False
RHD-IATT-000006,RHD-S1809-00003,Abhauen,301,RHD-S1809-02283,1,Sikirúgameke,Zerhauenes,365,sikirugameke,False,False,none,False
RHD-IATT-000007,RHD-S1809-00003,Abhauen,301,RHD-S1809-02385,1,Tepulá,"oder tepurá, Hauen, hacken",367,tepula,False,False,none,False
RHD-IATT-000008,RHD-S1809-00004,Abhäufen,301,RHD-S1809-02321,1,Talá,Fuß,366,tala,False,False,none,False
RHD-IATT-000009,RHD-S1809-00005,Abmeſſen,301,RHD-S1809-02077,1,Nanaguá,Messen,362,nanagua,False,False,none,False
RHD-IATT-000010,RHD-S1809-00006,Abnehmen,301,RHD-S1809-02267,1,Schugui,"Abnehmen, wenig werden",365,schugui,False,True,german_headword_gloss_containment,False
RHD-IATT-000011,RHD-S1809-00007,Abſchicken,301,RHD-S1809-01901,1,Hulá,"Schicken, senden",358,hula,False,False,none,False
RHD-IATT-000012,RHD-S1809-00008,Abſtehen,301,RHD-S1809-02237,1,Regué,Aufhören,364,regue,False,False,none,False
RHD-IATT-000013,RHD-S1809-00008,Abſtehen,301,RHD-S1809-02237,2,aregué,Aufhören,364,aregue,False,False,none,False
RHD-IATT-000014,RHD-S1809-00009,Abſteigen,301,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000015,RHD-S1809-00009,Abſteigen,301,RHD-S1809-02363,1,Tele,Unten,366,tele,False,False,none,False
RHD-IATT-000016,RHD-S1809-00010,Abwärts,301,RHD-S1809-02368,1,Telegona,Abwärts,367,telegona,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000017,RHD-S1809-00013,Abzählen,301,RHD-S1809-02335,1,Tará,Zählen,366,tara,False,False,none,False
RHD-IATT-000018,RHD-S1809-00014,Acht,301,RHD-S1809-02142,1,Oſſanaguóco,Acht,363,ossanaguoco,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000019,RHD-S1809-00014,Acht,301,RHD-S1809-02143,1,Ossanaguóameke,Der Achte,363,ossanaguoameke,False,False,none,False
RHD-IATT-000020,RHD-S1809-00014,Acht,301,RHD-S1809-02144,1,Oſſanaguéſſa,Achtmal,363,ossanaguessa,False,False,none,False
RHD-IATT-000021,RHD-S1809-00015,Acht haben,301,RHD-S1809-01802,1,Gané,Recht gut,357,gane,False,False,none,False
RHD-IATT-000022,RHD-S1809-00015,Acht haben,301,RHD-S1809-01952,1,Kakè,Hören,359,kake,False,False,none,False
RHD-IATT-000023,RHD-S1809-00016,Acker,301,RHD-S1809-01683,1,Báſſa,"Acker, Feld",354,bassa,False,True,german_headword_gloss_containment,False
RHD-IATT-000024,RHD-S1809-00018,Aernten,301,RHD-S1809-02282,1,Siká,"Hauen, zerſchneiden",365,sika,False,False,none,False
RHD-IATT-000025,RHD-S1809-00019,Allein,301,RHD-S1809-02177,1,Pinélipi,Alleinig,364,pinelipi,False,False,none,False
RHD-IATT-000026,RHD-S1809-00020,Alles,301,RHD-S1809-01939,1,Jumá,"oder Jomá, Alles",359,juma,False,True,german_headword_gloss_containment,False
RHD-IATT-000027,RHD-S1809-00021,Allenthalben,301,RHD-S1809-01939,1,Jumá,"oder Jomá, Alles",359,juma,False,False,none,False
RHD-IATT-000028,RHD-S1809-00022,Allerdings,301,RHD-S1809-01907,1,Hune,ſ,358,hune,False,False,none,False
RHD-IATT-000029,RHD-S1809-00023,Allzeit,301,RHD-S1809-02289,1,Sinévi,"oder linivi, Immer, allezeit",365,sinevi,False,False,none,False
RHD-IATT-000030,RHD-S1809-00025,"Alſobald, alſogleich",302,RHD-S1809-01884,1,Hipeco,Alſogleich,358,hipeco,False,True,german_headword_gloss_containment,False
RHD-IATT-000031,RHD-S1809-00025,"Alſobald, alſogleich",302,RHD-S1809-01886,1,Hípela,"Itzt gleich, dieſen Augenblick",358,hipela,False,False,none,False
RHD-IATT-000032,RHD-S1809-00070,Ackern,301,RHD-S1809-01671,1,Baſſaráboa,es muß geackert werden,354,bassaraboa,False,False,none,False
RHD-IATT-000033,RHD-S1809-00070,Ackern,301,RHD-S1809-01684,1,Baſſará,"Ackern, pflügen",354,bassara,False,True,german_headword_gloss_containment,False
RHD-IATT-000034,RHD-S1809-00070,Ackern,301,RHD-S1809-01687,1,Bóa,ſ,355,boa,True,False,none,False
RHD-IATT-000035,RHD-S1809-00072,Allmächtig,301,RHD-S1809-01942,1,Jumájumájameke,Allmächtig,359,jumajumajameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000036,RHD-S1809-00074,Aloe,301,RHD-S1809-02022,1,Muhé,"muhéli, Du",361,muhe,False,False,none,False
RHD-IATT-000037,RHD-S1809-00081,Alſo,302,RHD-S1809-02203,1,Pugué,Warten,364,pugue,False,False,none,False
RHD-IATT-000038,RHD-S1809-00085,Alt,302,RHD-S1809-01843,1,Guelámeke,altes Weib,357,guelameke,False,False,none,False
RHD-IATT-000039,RHD-S1809-00087,Ameiſe,302,RHD-S1809-02019,1,Motsáca,Ameise,361,motsaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000040,RHD-S1809-00089,Anderer,302,RHD-S1809-01902,1,Húli,s,358,huli,False,False,none,False
RHD-IATT-000041,RHD-S1809-00089,Anderer,302,RHD-S1809-01903,1,Huli,"Ein anderer, anderes",358,huli,False,True,german_headword_gloss_containment,False
RHD-IATT-000042,RHD-S1809-00089,Anderer,302,RHD-S1809-02276,1,Senú,Ein anderes,365,senu,False,False,none,False
RHD-IATT-000043,RHD-S1809-00089,Anderer,302,RHD-S1809-02277,1,Senúla,Noch ein anderes,365,senula,False,False,none,False
RHD-IATT-000044,RHD-S1809-00090,Anderſt,302,RHD-S1809-02273,1,Seguí,Auf eine andere Weise,365,segui,False,False,none,False
RHD-IATT-000045,RHD-S1809-00093,Anfechten,302,RHD-S1809-02262,1,Satuje,Anfechten,365,satuje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000046,RHD-S1809-00094,Anfechter,302,RHD-S1809-02261,1,Satiameke,Anfechter,365,satiameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000047,RHD-S1809-00095,Anfüllen,302,RHD-S1809-02190,1,Potschí,Anfüllen,364,potschi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000048,RHD-S1809-00095,Anfüllen,302,RHD-S1809-02192,1,Potſchiruc,"Es iſt voll, angefüllt",364,potschiruc,False,False,none,False
RHD-IATT-000049,RHD-S1809-00096,Angeſicht,302,RHD-S1809-02245,1,Retéguala,Angeſicht,365,reteguala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000050,RHD-S1809-00100,Annehmen,302,RHD-S1809-01855,1,Guiki,Annehmen,357,guiki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000051,RHD-S1809-00101,"Anſchauen, anſehen",302,RHD-S1809-02107,1,Nené,Sehen,362,nene,False,False,none,False
RHD-IATT-000052,RHD-S1809-00101,"Anſchauen, anſehen",302,RHD-S1809-02244,1,Reteguá,Sehen,365,retegua,False,False,none,False
RHD-IATT-000053,RHD-S1809-00103,Anſtreichen,302,RHD-S1809-02263,1,Sauguéra,Anſtreichen,365,sauguera,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000054,RHD-S1809-00104,Antworten,302,RHD-S1809-02104,1,Nehajámera,Antworten,362,nehajamera,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000055,RHD-S1809-00106,Anzünden,302,RHD-S1809-02067,1,Naïgé,Anzünden,362,naige,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000056,RHD-S1809-00106,Anzünden,302,RHD-S1809-02068,1,Näíruc,Es ist angezündet,362,nairuc,False,False,none,False
RHD-IATT-000057,RHD-S1809-00107,Apatſchee,302,RHD-S1809-01654,1,Apatſche,ſ,354,apatsche,False,False,none,False
RHD-IATT-000058,RHD-S1809-00116,Arbeit,304,RHD-S1809-01930,1,Inoitſánali,Arbeit,359,inoitsanali,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000059,RHD-S1809-00117,Arbeiten,304,RHD-S1809-00044,1,Inoitſá,Arbeiten,359,inoitsa,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000060,RHD-S1809-00117,Arbeiten,304,RHD-S1809-00045,1,Inoitſamela,"Man ſoll, oder muß arbeiten",359,inoitsamela,False,True,german_headword_gloss_containment,False
RHD-IATT-000061,RHD-S1809-00129,Aufladen,304,RHD-S1809-01653,1,Balá,"Beladen, beſchweren, aufladen",354,bala,False,True,german_headword_gloss_containment,False
RHD-IATT-000062,RHD-S1809-00129,Aufladen,304,RHD-S1809-01670,1,Baláliruc,Was beladen worden,354,balaliruc,False,False,none,False
RHD-IATT-000063,RHD-S1809-00136,Aufbehalten,304,RHD-S1809-02110,1,Neſſé,Bewahren,362,nesse,False,False,none,False
RHD-IATT-000064,RHD-S1809-00138,Aufhören,304,RHD-S1809-02237,1,Regué,Aufhören,364,regue,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000065,RHD-S1809-00138,Aufhören,304,RHD-S1809-02237,2,aregué,Aufhören,364,aregue,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000066,RHD-S1809-00141,"Aufmachen, d. i. öffnen",304,RHD-S1809-01785,1,Epúaje,"oder epúje, Aufmachen",356,epuaje,False,False,none,False
RHD-IATT-000067,RHD-S1809-00142,Aufmerken,304,RHD-S1809-01802,1,Gané,Recht gut,357,gane,False,False,none,False
RHD-IATT-000068,RHD-S1809-00142,Aufmerken,304,RHD-S1809-01952,1,Kakè,Hören,359,kake,False,False,none,False
RHD-IATT-000069,RHD-S1809-00144,Aufſpielen,304,RHD-S1809-02309,1,Tápoa,"Aufſpielen, Muſik machen",366,tapoa,False,True,german_headword_gloss_containment,False
RHD-IATT-000070,RHD-S1809-00150,Backenſtreich,305,RHD-S1809-02448,1,Tſchotſchonála,Maulſchelle,368,tschotschonala,False,False,none,False
RHD-IATT-000071,RHD-S1809-00152,Baden,305,RHD-S1809-02464,1,Uvánale,"Baden, s",368,uvanale,False,True,german_headword_gloss_containment,False
RHD-IATT-000072,RHD-S1809-00163,Bahnen,306,RHD-S1809-02200,1,Póviruc,Ein guter gebahnter Weg,364,poviruc,False,False,none,False
RHD-IATT-000073,RHD-S1809-00165,Bald,306,RHD-S1809-01886,1,Hípela,"Itzt gleich, dieſen Augenblick",358,hipela,False,False,none,False
RHD-IATT-000074,RHD-S1809-00166,Balg,306,RHD-S1809-01858,1,Guitſchila,Haut,357,guitschila,False,False,none,False
RHD-IATT-000075,RHD-S1809-00167,Balgen,306,RHD-S1809-02064,1,Nahirape,Ringen,362,nahirape,False,False,none,False
RHD-IATT-000076,RHD-S1809-00169,Ball,306,RHD-S1809-02486,1,Ulé,Spielblatt,368,ule,True,False,none,False
RHD-IATT-000077,RHD-S1809-00172,Bank,306,RHD-S1809-01910,1,Jaſſála,"Sitz, Stuhl, Bank",358,jassala,False,True,german_headword_gloss_containment,False
RHD-IATT-000078,RHD-S1809-00177,Bart,307,RHD-S1809-01777,1,Etſchaguala,Bart,356,etschaguala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000079,RHD-S1809-00184,Bauchgrimmen haben,307,RHD-S1809-01725,1,Cocolá,Krank ſeyn,355,cocola,False,False,none,False
RHD-IATT-000080,RHD-S1809-00185,Bauen,307,RHD-S1809-01709,1,Caliruje,"Bauen, ſ",355,caliruje,False,True,german_headword_gloss_containment,False
RHD-IATT-000081,RHD-S1809-00189,Baum,307,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,False,none,False
RHD-IATT-000082,RHD-S1809-00189,Baum,307,RHD-S1809-01766,1,Cutſchiki,Baum,356,cutschiki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000083,RHD-S1809-00189,Baum,307,RHD-S1809-01888,1,Hochcóco,ſ,358,hochcoco,False,False,none,False
RHD-IATT-000084,RHD-S1809-00192,Baumwolle,307,RHD-S1809-01742,1,Cosiki,Baumwolle,355,cosiki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000085,RHD-S1809-00194,Bedecken,308,RHD-S1809-02188,1,Polé,Bedecken,364,pole,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000086,RHD-S1809-00194,Bedecken,308,RHD-S1809-02189,1,Póliruc,Es ist bedeckt,364,poliruc,False,False,none,False
RHD-IATT-000087,RHD-S1809-00197,Bedürftig,308,RHD-S1809-02389,1,Telsiguati,"Verunglückt, bedrängt, arm",367,telsiguati,False,False,none,False
RHD-IATT-000088,RHD-S1809-00199,Befehlen,308,RHD-S1809-02129,1,Nulá,Befehlen,363,nula,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000089,RHD-S1809-00199,Befehlen,308,RHD-S1809-02131,1,Núliruc,"Was befohlen, geboten iſt",363,nuliruc,False,False,none,False
RHD-IATT-000090,RHD-S1809-00200,Befruchten,308,RHD-S1809-02253,1,Rúje,Sprechen,365,ruje,False,False,none,False
RHD-IATT-000091,RHD-S1809-00201,Beflecken,308,RHD-S1809-02204,1,Pujaniki,Beflecken,364,pujaniki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000092,RHD-S1809-00203,Begehren,308,RHD-S1809-01782,1,Elá,"Verlangen, begehren",356,ela,True,True,german_headword_gloss_containment,False
RHD-IATT-000093,RHD-S1809-00203,Begehren,308,RHD-S1809-02333,1,Taní,Begehren,366,tani,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000094,RHD-S1809-00205,Begraben,308,RHD-S1809-02366,1,Tocó,Begraben,367,toco,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000095,RHD-S1809-00206,Begreifen,308,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000096,RHD-S1809-00206,Begreifen,308,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000097,RHD-S1809-00207,Behaglich,308,RHD-S1809-02136,1,Ogué,"Gedeihlich, zur Geſundheit dienlich",363,ogue,False,False,none,False
RHD-IATT-000098,RHD-S1809-00208,Behalten,308,RHD-S1809-02110,1,Neſſé,Bewahren,362,nesse,False,False,none,False
RHD-IATT-000099,RHD-S1809-00209,Behend,308,RHD-S1809-01824,1,Gualíneke,"Hurtig, ſchneller Läufer",357,gualineke,False,False,none,False
RHD-IATT-000100,RHD-S1809-00211,Bejahen,308,RHD-S1809-02408,1,Tſani,Sagen,367,tsani,False,False,none,False
RHD-IATT-000101,RHD-S1809-00211,Bejahen,308,RHD-S1809-02410,1,Tſani-,Der Böſes thut,367,tsani,False,False,none,False
RHD-IATT-000102,RHD-S1809-00211,Bejahen,308,RHD-S1809-02411,1,Tſani-,Uebelthat,367,tsani,False,False,none,False
RHD-IATT-000103,RHD-S1809-00219,Belebt,308,RHD-S1809-01865,1,Haagameke,Belebt,357,haagameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000104,RHD-S1809-00220,Beleidigen,308,RHD-S1809-01644,1,Ajóruje,zornig machen,353,ajoruje,False,False,none,False
RHD-IATT-000105,RHD-S1809-00221,Belieben,308,RHD-S1809-02050,1,Nachkí,Wollen,361,nachki,False,False,none,False
RHD-IATT-000106,RHD-S1809-00223,Belohnen,308,RHD-S1809-02094,1,Natútuje,"besser nachtútuje, Belohnen",362,natutuje,False,True,german_headword_gloss_containment,False
RHD-IATT-000107,RHD-S1809-00224,Belohnung,308,RHD-S1809-02092,1,Nateguí,Lohn,362,nategui,False,False,none,False
RHD-IATT-000108,RHD-S1809-00227,Berauben,308,RHD-S1809-01933,1,Itschiguá,Stehlen,359,itschigua,False,False,none,False
RHD-IATT-000109,RHD-S1809-00228,Berauſchen,308,RHD-S1809-02062,1,Naguábahí,Sich voll trinken,362,naguabahi,False,False,none,False
RHD-IATT-000110,RHD-S1809-00228,Berauſchen,308,RHD-S1809-02353,1,Teculüameke,Berauſcht,366,teculuameke,False,False,none,False
RHD-IATT-000111,RHD-S1809-00230,Bergwerk,308,RHD-S1809-01848,1,Guenomèatſi,"Bergwerk, Erzgrube",357,guenomeatsi,False,True,german_headword_gloss_containment,False
RHD-IATT-000112,RHD-S1809-00232,Berufen,308,RHD-S1809-01665,1,Bajé,Rufen,354,baje,False,False,none,False
RHD-IATT-000113,RHD-S1809-00235,Beſchauen,308,RHD-S1809-02107,1,Nené,Sehen,362,nene,False,False,none,False
RHD-IATT-000114,RHD-S1809-00236,Beſchmieren,308,RHD-S1809-02204,1,Pujaniki,Beflecken,364,pujaniki,False,False,none,False
RHD-IATT-000115,RHD-S1809-00237,Beſchweren,308,RHD-S1809-01653,1,Balá,"Beladen, beſchweren, aufladen",354,bala,False,True,german_headword_gloss_containment,False
RHD-IATT-000116,RHD-S1809-00238,Beſeelt,308,RHD-S1809-01865,1,Haagameke,Belebt,357,haagameke,False,False,none,False
RHD-IATT-000117,RHD-S1809-00241,Beſitzen,308,RHD-S1809-01693,1,Buké,"Haben, beſitzen, ſ",355,buke,False,True,german_headword_gloss_containment,False
RHD-IATT-000118,RHD-S1809-00241,Beſitzen,308,RHD-S1809-01834,1,Gué,Erde,357,gue,True,False,none,False
RHD-IATT-000119,RHD-S1809-00241,Beſitzen,308,RHD-S1809-02075,1,Naligué,"Haben, besitzen",362,naligue,False,True,german_headword_gloss_containment,False
RHD-IATT-000120,RHD-S1809-00251,Beſudeln,309,RHD-S1809-02204,1,Pujaniki,Beflecken,364,pujaniki,False,False,none,False
RHD-IATT-000121,RHD-S1809-00253,Betrunken,309,RHD-S1809-02353,1,Teculüameke,Berauſcht,366,teculuameke,False,False,none,False
RHD-IATT-000122,RHD-S1809-00255,Betrübniß,309,RHD-S1809-02388,1,Telsiguála,Betrübniß,367,telsiguala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000123,RHD-S1809-00256,Betrübt,309,RHD-S1809-02389,1,Telsiguati,"Verunglückt, bedrängt, arm",367,telsiguati,False,False,none,False
RHD-IATT-000124,RHD-S1809-00258,Bewachen,309,RHD-S1809-02110,1,Neſſé,Bewahren,362,nesse,False,False,none,False
RHD-IATT-000125,RHD-S1809-00259,Bewegen,309,RHD-S1809-02120,1,Nokí,Bewegen,362,noki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000126,RHD-S1809-00262,Beyde,309,RHD-S1809-02076,1,Nanáca,Von beyden Seiten,362,nanaca,False,False,none,False
RHD-IATT-000127,RHD-S1809-00262,Beyde,309,RHD-S1809-02135,1,Ocánica,Beyde,363,ocanica,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000128,RHD-S1809-00263,Beyſammen,309,RHD-S1809-01936,1,Jújega,Mitsammen,359,jujega,False,False,none,False
RHD-IATT-000129,RHD-S1809-00263,Beyſammen,309,RHD-S1809-02079,1,Napá,Beysammen,362,napa,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000130,RHD-S1809-00266,Binde,309,RHD-S1809-02085,1,Nassíbula,Binde,362,nassibula,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000131,RHD-S1809-00267,Binden,309,RHD-S1809-01697,1,Bulá,Binden,355,bula,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000132,RHD-S1809-00267,Binden,309,RHD-S1809-01698,1,Búliruc,es iſt gebunden,355,buliruc,False,False,none,False
RHD-IATT-000133,RHD-S1809-00267,Binden,309,RHD-S1809-01699,1,Bulirúgameke,Gebundenes,355,bulirugameke,False,False,none,False
RHD-IATT-000134,RHD-S1809-00268,Biſchen,309,RHD-S1809-02223,1,Rachpé,Wenig,364,rachpe,False,False,none,False
RHD-IATT-000135,RHD-S1809-00268,Biſchen,309,RHD-S1809-02259,1,Sapáca,Fleisch,365,sapaca,False,False,none,False
RHD-IATT-000136,RHD-S1809-00268,Biſchen,309,RHD-S1809-02312,1,Tachpé,Wenig,366,tachpe,False,False,none,False
RHD-IATT-000137,RHD-S1809-00269,Bisweilen,309,RHD-S1809-02287,1,Sini,oder Schine,365,sini,False,False,none,False
RHD-IATT-000138,RHD-S1809-00269,Bisweilen,309,RHD-S1809-02287,2,Schine,oder Schine,365,schine,False,False,none,False
RHD-IATT-000139,RHD-S1809-00270,Bitten,309,RHD-S1809-02333,1,Taní,Begehren,366,tani,False,False,none,False
RHD-IATT-000140,RHD-S1809-00271,Blaſen,309,RHD-S1809-02209,1,Putſché,Blaſen,364,putsche,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000141,RHD-S1809-00272,Blatt,309,RHD-S1809-01660,1,Bacaguáca,Blatt,354,bacaguaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000142,RHD-S1809-00272,Blatt,309,RHD-S1809-01897,1,Hoſſeliki,Pappier,358,hosseliki,False,False,none,False
RHD-IATT-000143,RHD-S1809-00275,Blech,309,RHD-S1809-01849,1,Guenomi,ſ,357,guenomi,False,False,none,False
RHD-IATT-000144,RHD-S1809-00275,Blech,309,RHD-S1809-02426,1,Tſchiperameke,Fein,367,tschiperameke,False,False,none,False
RHD-IATT-000145,RHD-S1809-00279,Blut,309,RHD-S1809-01784,1,Eláca,Menschenblut,356,elaca,False,False,none,False
RHD-IATT-000146,RHD-S1809-00279,Blut,309,RHD-S1809-01988,1,Láca,"Blut, s",360,laca,False,True,german_headword_gloss_containment,False
RHD-IATT-000147,RHD-S1809-00280,Blutsfreund,309,RHD-S1809-02357,1,Tehimá,Blutsfreund,366,tehima,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000148,RHD-S1809-00280,Blutsfreund,309,RHD-S1809-02358,1,Tehimála,"Mein Blutsfreund, s",366,tehimala,False,True,german_headword_gloss_containment,False
RHD-IATT-000149,RHD-S1809-00280,Blutsfreund,309,RHD-S1809-02359,1,Tehiméameke,Verwandter,366,tehimeameke,False,False,none,False
RHD-IATT-000150,RHD-S1809-00286,Borgen,310,RHD-S1809-02332,1,Tanegué,Leihen,366,tanegue,False,False,none,False
RHD-IATT-000151,RHD-S1809-00287,Bös,310,RHD-S1809-02469,1,Tſetijolá,Böſes thun,368,tsetijola,False,False,none,False
RHD-IATT-000152,RHD-S1809-00290,Braten,310,RHD-S1809-01818,1,Guauguéke,gebratenes Fleisch,357,guaugueke,False,False,none,False
RHD-IATT-000153,RHD-S1809-00292,Brav,310,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000154,RHD-S1809-00293,Brautpaar,310,RHD-S1809-02417,1,Tschapíboli,Die Brautleute,367,tschapiboli,False,False,none,False
RHD-IATT-000155,RHD-S1809-00296,Brennen,310,RHD-S1809-02217,1,Rachá,"Es iſt heiß, es brennt",364,racha,False,False,none,False
RHD-IATT-000156,RHD-S1809-00296,Brennen,310,RHD-S1809-02218,1,Rachába,"Es ist schon heiß, es brennt schon",364,rachaba,False,False,none,False
RHD-IATT-000157,RHD-S1809-00297,Brennholz,310,RHD-S1809-01811,1,Gaſſó,Brennſchwamm,357,gasso,False,False,none,False
RHD-IATT-000158,RHD-S1809-00298,Brief,310,RHD-S1809-01897,1,Hoſſeliki,Pappier,358,hosseliki,False,False,none,False
RHD-IATT-000159,RHD-S1809-00300,Brod,310,RHD-S1809-02373,1,Teméke,"beſſer reméke, ſ",367,temeke,False,False,none,False
RHD-IATT-000160,RHD-S1809-00311,Brut,311,RHD-S1809-02214,1,Putschíla,"Brust, uber",364,putschila,False,False,none,False
RHD-IATT-000161,RHD-S1809-00312,Buckel,311,RHD-S1809-01690,1,Bucáligua,"Rücken, Buckel",355,bucaligua,False,True,german_headword_gloss_containment,False
RHD-IATT-000162,RHD-S1809-00313,Buch,311,RHD-S1809-01897,1,Hoſſeliki,Pappier,358,hosseliki,False,False,none,False
RHD-IATT-000163,RHD-S1809-00315,Da,311,RHD-S1809-01876,1,Hená íbe,Da,358,hena ibe,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000164,RHD-S1809-00315,Da,311,RHD-S1809-01912,1,Ibe,Da,358,ibe,True,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000165,RHD-S1809-00316,Da,311,RHD-S1809-01876,1,Hená íbe,Da,358,hena ibe,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000166,RHD-S1809-00316,Da,311,RHD-S1809-01912,1,Ibe,Da,358,ibe,True,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000167,RHD-S1809-00321,Decken,312,RHD-S1809-02188,1,Polé,Bedecken,364,pole,False,False,none,False
RHD-IATT-000168,RHD-S1809-00324,Derswegen,312,RHD-S1809-01735,1,Colaguitaje,"Daher, deswegen, damit, darum, ſ",355,colaguitaje,False,False,none,False
RHD-IATT-000169,RHD-S1809-00324,Derswegen,312,RHD-S1809-01970,1,Kibeláguitaje,"Darum, Deswegen",359,kibelaguitaje,False,False,none,False
RHD-IATT-000170,RHD-S1809-00325,Derſelbe,312,RHD-S1809-01914,1,Iché,Dieſer,358,iche,False,False,none,False
RHD-IATT-000171,RHD-S1809-00327,Dick,312,RHD-S1809-01754,1,Culúameke,"dick, fett, leibig, Schmeerbauch",356,culuameke,False,True,german_headword_gloss_containment,False
RHD-IATT-000172,RHD-S1809-00327,Dick,312,RHD-S1809-01844,1,Guelé,"Dick, fett",357,guele,False,True,german_headword_gloss_containment,False
RHD-IATT-000173,RHD-S1809-00328,Dieb,312,RHD-S1809-01934,1,Itſchiguájameke,Dieb,359,itschiguajameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000174,RHD-S1809-00331,Dieſer,312,RHD-S1809-01779,1,Eſſe,"Dieſer, dieſes",356,esse,False,True,german_headword_gloss_containment,False
RHD-IATT-000175,RHD-S1809-00331,Dieſer,312,RHD-S1809-01914,1,Iché,Dieſer,358,iche,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000176,RHD-S1809-00333,Ding,312,RHD-S1809-02078,1,Nanamuti,Sache,362,nanamuti,False,False,none,False
RHD-IATT-000177,RHD-S1809-00334,Donnern,312,RHD-S1809-02233,1,Rhaná,Es donnert,364,rhana,False,False,none,False
RHD-IATT-000178,RHD-S1809-00335,Donnerſchlag,312,RHD-S1809-01937,1,Jukí,Donnerschlag,359,juki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000179,RHD-S1809-00336,Doppelt,312,RHD-S1809-01775,1,Eki,ſ,356,eki,True,False,none,False
RHD-IATT-000180,RHD-S1809-00336,Doppelt,312,RHD-S1809-01927,1,Eki,Beißen,359,eki,True,False,none,False
