triage_id,source_candidate_id,de_rar_record_id,de_rar_headword_diplomatic,candidate_span_diplomatic,graphic_key,printed_page,profile_class,machine_signal_confidence,review_priority_tier,profile_log_likelihood_ratio,german_anchor_token_ratio,nearest_rar_de_graphic_key,nearest_rar_de_edit_distance,nearest_rar_de_similarity,human_reviewed,decision
RHD-RTRI-000366,RHD-RSPAN-001299,RHD-S1809-01504,Vorkommen,Batlá né naguá,batla ne nagua,349,strong_raramuri_profile_signal,high_machine_signal,2,1.873,0.0,bacalatschi,5,0.643,False,not_assessed
RHD-RTRI-000367,RHD-RSPAN-001420,RHD-S1809-01603,Ziegelerde,Vuóllaguáca ſ,vuollaguaca s,352,strong_raramuri_profile_signal,high_machine_signal,2,1.8676,0.0,vuossaguaca,4,0.692,False,not_assessed
RHD-RTRI-000368,RHD-RSPAN-000355,RHD-S1809-00448,Erwecken,hallaguáruje,hallaguaruje,315,strong_raramuri_profile_signal,high_machine_signal,2,1.8633,0.0,haagameke,5,0.583,False,not_assessed
RHD-RTRI-000369,RHD-RSPAN-000836,RHD-S1809-00993,Palmbaum,Tacúcu,tacucu,334,strong_raramuri_profile_signal,high_machine_signal,2,1.8613,0.0,tacupe,2,0.667,False,not_assessed
RHD-RTRI-000370,RHD-RSPAN-000209,RHD-S1809-00289,Bothſchaft bringen,Matſchiruje,matschiruje,310,strong_raramuri_profile_signal,high_machine_signal,2,1.8597,0.0,matschisimi,4,0.636,False,not_assessed
RHD-RTRI-000371,RHD-RSPAN-001183,RHD-S1809-01394,Unterrichten,Matſchiruje,matschiruje,347,strong_raramuri_profile_signal,high_machine_signal,2,1.8597,0.0,matschisimi,4,0.636,False,not_assessed
RHD-RTRI-000372,RHD-RSPAN-001396,RHD-S1809-01589,Zeigen,Matſchiruje,matschiruje,352,strong_raramuri_profile_signal,high_machine_signal,2,1.8597,0.0,matschisimi,4,0.636,False,not_assessed
RHD-RTRI-000373,RHD-RSPAN-000732,RHD-S1809-00876,Lernen,vakiſimi,vakisimi,330,strong_raramuri_profile_signal,high_machine_signal,2,1.8575,0.0,vakitsi,3,0.625,False,not_assessed
RHD-RTRI-000374,RHD-RSPAN-000302,RHD-S1809-00389,Eingebohrner,Ibe motſchiameke,ibe motschiameke,313,strong_raramuri_profile_signal,high_machine_signal,2,1.8572,0.0,itschiguajameke,5,0.688,False,not_assessed
RHD-RTRI-000375,RHD-RSPAN-001324,RHD-S1809-01529,Wegen,etléeguitaje,etleeguitaje,350,strong_raramuri_profile_signal,high_machine_signal,2,1.8554,0.0,echsamela,5,0.583,False,not_assessed
RHD-RTRI-000376,RHD-RSPAN-001369,RHD-S1809-01566,Wollen,coánale,coanale,351,strong_raramuri_profile_signal,high_machine_signal,2,1.8515,0.0,cole,3,0.571,False,not_assessed
RHD-RTRI-000377,RHD-RSPAN-001267,RHD-S1809-01486,Vierteljährig,Baica maitſáca,baica maitsaca,349,strong_raramuri_profile_signal,high_machine_signal,2,1.8486,0.0,bacalatschi,5,0.643,False,not_assessed
RHD-RTRI-000378,RHD-RSPAN-001401,RHD-S1809-01592,Zeitlich,bea mu naguáca,bea mu naguaca,352,strong_raramuri_profile_signal,high_machine_signal,2,1.8457,0.0,bacalatschi,5,0.643,False,not_assessed
RHD-RTRI-000379,RHD-RSPAN-000655,RHD-S1809-00787,Kienholz zum Brennen,Tſchapéke,tschapeke,326,strong_raramuri_profile_signal,high_machine_signal,2,1.8451,0.0,techteke,3,0.667,False,not_assessed
RHD-RTRI-000380,RHD-RSPAN-000684,RHD-S1809-00828,Krätze,jumá tſcha,juma tscha,327,strong_raramuri_profile_signal,high_machine_signal,2,1.8358,0.0,jachcala,5,0.5,False,not_assessed
RHD-RTRI-000381,RHD-RSPAN-000312,RHD-S1809-00403,Einſchlafen,Cotſchiné ſimi,cotschine simi,314,strong_raramuri_profile_signal,high_machine_signal,2,1.833,0.0,calitschiki,5,0.643,False,not_assessed
RHD-RTRI-000382,RHD-RSPAN-000888,RHD-S1809-01062,Sagen,ruí,rui,338,strong_raramuri_profile_signal,high_machine_signal,2,1.8283,0.0,rogui,2,0.6,False,not_assessed
RHD-RTRI-000383,RHD-RSPAN-000829,RHD-S1809-00985,Oberer,Repágatigameke,repagatigameke,334,strong_raramuri_profile_signal,high_machine_signal,2,1.8275,0.0,rachtabatsaboa,5,0.643,False,not_assessed
RHD-RTRI-000384,RHD-RSPAN-000860,RHD-S1809-01032,Redlos,Tá néóca,ta neoca,336,strong_raramuri_profile_signal,high_machine_signal,2,1.825,0.0,tabelaca,4,0.5,False,not_assessed
RHD-RTRI-000385,RHD-RSPAN-001188,RHD-S1809-01399,Unverſehens,Ta matſchiga,ta matschiga,347,strong_raramuri_profile_signal,high_machine_signal,2,1.8236,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000386,RHD-RSPAN-001189,RHD-S1809-01400,Unverſehrt,Tá matſchiga,ta matschiga,347,strong_raramuri_profile_signal,high_machine_signal,2,1.8236,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000387,RHD-RSPAN-000983,RHD-S1809-01170,See,Pauguiman ki,pauguiman ki,340,strong_raramuri_profile_signal,high_machine_signal,2,1.8132,0.0,pabahischie,5,0.583,False,not_assessed
RHD-RTRI-000388,RHD-RSPAN-001138,RHD-S1809-01333,Tochter,Malála,malala,346,strong_raramuri_profile_signal,high_machine_signal,2,1.8104,0.0,mataca,2,0.667,False,not_assessed
RHD-RTRI-000389,RHD-RSPAN-000167,RHD-S1809-00235,Beſchauen,Ketegué,ketegue,308,strong_raramuri_profile_signal,high_machine_signal,2,1.8021,0.0,keke,4,0.429,False,not_assessed
RHD-RTRI-000390,RHD-RSPAN-000162,RHD-S1809-00228,Berauſchen,Teculú,teculu,308,strong_raramuri_profile_signal,high_machine_signal,2,1.7992,0.0,tepula,2,0.667,False,not_assessed
RHD-RTRI-000391,RHD-RSPAN-001060,RHD-S1809-01256,Stahl,Tſchichi piláca,tschichi pilaca,343,strong_raramuri_profile_signal,high_machine_signal,2,1.7971,0.0,ta guetsi joma,5,0.667,False,not_assessed
RHD-RTRI-000392,RHD-RSPAN-000451,RHD-S1809-00578,Gehen,jolágo,jolago,320,strong_raramuri_profile_signal,high_machine_signal,2,1.794,0.0,jola,2,0.667,False,not_assessed
RHD-RTRI-000393,RHD-RSPAN-000214,RHD-S1809-00295,Brechen,Caſſini,cassini,310,strong_raramuri_profile_signal,high_machine_signal,2,1.7892,0.0,caisiniki,3,0.667,False,not_assessed
RHD-RTRI-000394,RHD-RSPAN-001292,RHD-S1809-01499,Vor,eratſchic guiki,eratschic guiki,349,strong_raramuri_profile_signal,high_machine_signal,2,1.7804,0.0,etschaguoameke,5,0.667,False,not_assessed
RHD-RTRI-000395,RHD-RSPAN-000895,RHD-S1809-01069,Salz,Honáca,honaca,338,strong_raramuri_profile_signal,high_machine_signal,2,1.78,0.0,hoca,2,0.667,False,not_assessed
RHD-RTRI-000396,RHD-RSPAN-000647,RHD-S1809-00772,Kamiſol,Mapatſaca,mapatsaca,326,strong_raramuri_profile_signal,high_machine_signal,2,1.7775,0.0,mataca,3,0.667,False,not_assessed
RHD-RTRI-000397,RHD-RSPAN-000192,RHD-S1809-00268,Biſchen,rachpé ſapáca,rachpe sapaca,309,strong_raramuri_profile_signal,high_machine_signal,2,1.77,0.0,rachtabatsaboa,5,0.643,False,not_assessed
RHD-RTRI-000398,RHD-RSPAN-001076,RHD-S1809-01267,Stein,telé ulíameke,tele uliameke,344,strong_raramuri_profile_signal,high_machine_signal,2,1.7697,0.0,teculuameke,4,0.692,False,not_assessed
RHD-RTRI-000399,RHD-RSPAN-000286,RHD-S1809-00369,Ehe,Tehoje muki tſchapirujelilá,tehoje muki tschapirujelila,313,strong_raramuri_profile_signal,high_machine_signal,2,1.7667,0.0,,,0.0,False,not_assessed
RHD-RTRI-000400,RHD-RSPAN-000736,RHD-S1809-00881,Leugnen,Tá né pigué,ta ne pigue,330,strong_raramuri_profile_signal,high_machine_signal,2,1.7634,0.0,t-fligua,5,0.545,False,not_assessed
RHD-RTRI-000401,RHD-RSPAN-000618,RHD-S1809-00756,Jahr,ſineyi pamivaliki,sineyi pamivaliki,325,strong_raramuri_profile_signal,high_machine_signal,2,1.7609,0.0,,,0.0,False,not_assessed
RHD-RTRI-000402,RHD-RSPAN-000442,RHD-S1809-00571,Gebot,Macoéke nulálila,macoeke nulalila,320,strong_raramuri_profile_signal,high_machine_signal,2,1.7601,0.0,mukiiatiameke,5,0.688,False,not_assessed
RHD-RTRI-000403,RHD-RSPAN-000038,RHD-S1809-00074,Aloe,Méke,meke,301,strong_raramuri_profile_signal,high_machine_signal,2,1.7594,0.0,mea,2,0.5,False,not_assessed
RHD-RTRI-000404,RHD-RSPAN-000197,RHD-S1809-00275,Blech,Guenomi tſchipérameke,guenomi tschiperameke,309,strong_raramuri_profile_signal,high_machine_signal,2,1.7594,0.0,,,0.0,False,not_assessed
RHD-RTRI-000405,RHD-RSPAN-000953,RHD-S1809-01136,Schooß,Ropála,ropala,339,strong_raramuri_profile_signal,high_machine_signal,2,1.7584,0.0,rohaca,2,0.667,False,not_assessed
RHD-RTRI-000406,RHD-RSPAN-000963,RHD-S1809-01147,Schüler,Matichirujégameke,matichirujegameke,340,strong_raramuri_profile_signal,high_machine_signal,2,1.7558,0.0,,,0.0,False,not_assessed
RHD-RTRI-000407,RHD-RSPAN-000199,RHD-S1809-00277,Blind,Támatiſchigameke,tamatischigameke,309,strong_raramuri_profile_signal,high_machine_signal,2,1.7546,0.0,ta guetsi joma,5,0.688,False,not_assessed
RHD-RTRI-000408,RHD-RSPAN-001174,RHD-S1809-01382,Ungleich,tá léva,ta leva,347,strong_raramuri_profile_signal,high_machine_signal,2,1.7518,0.0,tajena,3,0.571,False,not_assessed
RHD-RTRI-000409,RHD-RSPAN-001180,RHD-S1809-01389,Unſterblich,Tá mukiſati,ta mukisati,347,strong_raramuri_profile_signal,high_machine_signal,2,1.7505,0.0,t-fligua,5,0.545,False,not_assessed
RHD-RTRI-000410,RHD-RSPAN-000018,RHD-S1809-00014,Acht,Oſſanaguéſſa macóek,ossanaguessa macoek,301,strong_raramuri_profile_signal,high_machine_signal,2,1.7476,0.0,,,0.0,False,not_assessed
RHD-RTRI-000411,RHD-RSPAN-001392,RHD-S1809-01586,Zehn,Macoëk nulálila,macoek nulalila,352,strong_raramuri_profile_signal,high_machine_signal,2,1.7469,0.0,melirugameke,5,0.667,False,not_assessed
RHD-RTRI-000412,RHD-RSPAN-000296,RHD-S1809-00378,Eheweib,Upila,upila,313,strong_raramuri_profile_signal,high_machine_signal,2,1.7445,0.0,uili,2,0.6,False,not_assessed
RHD-RTRI-000413,RHD-RSPAN-000466,RHD-S1809-00594,Gemahlinn,Upíla,upila,320,strong_raramuri_profile_signal,high_machine_signal,2,1.7445,0.0,uili,2,0.6,False,not_assessed
RHD-RTRI-000414,RHD-RSPAN-000266,RHD-S1809-00342,Dörren,Sakíruje,sakiruje,312,strong_raramuri_profile_signal,high_machine_signal,2,1.7428,0.0,satuje,3,0.625,False,not_assessed
RHD-RTRI-000415,RHD-RSPAN-001152,RHD-S1809-01349,Trocknen,Sakiruje,sakiruje,346,strong_raramuri_profile_signal,high_machine_signal,2,1.7428,0.0,satuje,3,0.625,False,not_assessed
RHD-RTRI-000416,RHD-RSPAN-000424,RHD-S1809-00548,Für,mú jolála,mu jolala,319,strong_raramuri_profile_signal,high_machine_signal,2,1.7406,0.0,mujaba,4,0.556,False,not_assessed
RHD-RTRI-000417,RHD-RSPAN-000710,RHD-S1809-00856,Lang,coſéke,coseke,328,strong_raramuri_profile_signal,high_machine_signal,2,1.7397,0.0,cosiki,2,0.667,False,not_assessed
RHD-RTRI-000418,RHD-RSPAN-000395,RHD-S1809-00495,Feuer,Tſchichpiopa,tschichpiopa,317,strong_raramuri_profile_signal,high_machine_signal,2,1.7354,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000419,RHD-RSPAN-000112,RHD-S1809-00170,Band,Maſſibula,massibula,306,strong_raramuri_profile_signal,high_machine_signal,2,1.7291,0.0,massisipoa,4,0.6,False,not_assessed
RHD-RTRI-000420,RHD-RSPAN-001044,RHD-S1809-01234,Spielplatz,Uáme,uame,343,strong_raramuri_profile_signal,high_machine_signal,2,1.7213,0.0,ule,2,0.5,False,not_assessed
RHD-RTRI-000421,RHD-RSPAN-000173,RHD-S1809-00241,Beſitzen,hámú naliguetſá,hamu naliguetsa,308,strong_raramuri_profile_signal,high_machine_signal,2,1.7208,0.0,haleseatschic,5,0.667,False,not_assessed
RHD-RTRI-000422,RHD-RSPAN-000414,RHD-S1809-00530,Fragen,jolátſamú,jolatsamu,318,strong_raramuri_profile_signal,high_machine_signal,2,1.7206,0.0,jachcala,5,0.444,False,not_assessed
RHD-RTRI-000423,RHD-RSPAN-001457,RHD-S1809-01639,Zwillinge,Marátſi,maratsi,353,strong_raramuri_profile_signal,high_machine_signal,2,1.7129,0.0,maga,4,0.429,False,not_assessed
RHD-RTRI-000424,RHD-RSPAN-001415,RHD-S1809-01601,Ziege,Cambalátſchi mukíla,cambalatschi mukila,352,strong_raramuri_profile_signal,high_machine_signal,2,1.7128,0.0,,,0.0,False,not_assessed
RHD-RTRI-000425,RHD-RSPAN-001211,RHD-S1809-01434,Vergrößern,Guelube jolá,guelube jola,347,strong_raramuri_profile_signal,high_machine_signal,2,1.7111,0.0,gala ta simega,5,0.643,False,not_assessed
RHD-RTRI-000426,RHD-RSPAN-001165,RHD-S1809-01374,Unbeweibt,Taſló upéameke,taslo upeameke,347,strong_raramuri_profile_signal,high_machine_signal,2,1.7093,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000427,RHD-RSPAN-001185,RHD-S1809-01396,Unverehelicht,Taſló upéameke,taslo upeameke,347,strong_raramuri_profile_signal,high_machine_signal,2,1.7093,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000428,RHD-RSPAN-000260,RHD-S1809-00336,Doppelt,Oſſa eki,ossa eki,312,strong_raramuri_profile_signal,high_machine_signal,2,1.7043,0.0,ossanica,4,0.5,False,not_assessed
RHD-RTRI-000429,RHD-RSPAN-001323,RHD-S1809-01529,Wegen,elátaje,elataje,350,strong_raramuri_profile_signal,high_machine_signal,2,1.704,0.0,elaca,3,0.571,False,not_assessed
RHD-RTRI-000430,RHD-RSPAN-000576,RHD-S1809-00726,Hinzugehen,Amulípi nè ſimí,amulipi ne simi,325,strong_raramuri_profile_signal,high_machine_signal,2,1.6941,0.0,atschilelila,5,0.667,False,not_assessed
RHD-RTRI-000431,RHD-RSPAN-000364,RHD-S1809-00463,Etwas,pilé nanamuti,pile nanamuti,315,strong_raramuri_profile_signal,high_machine_signal,2,1.6917,0.0,pabahischie,5,0.615,False,not_assessed
RHD-RTRI-000432,RHD-RSPAN-001455,RHD-S1809-01637,Zweymal,Ocáſſa,ocassa,353,strong_raramuri_profile_signal,high_machine_signal,2,1.6879,0.0,ossa,2,0.667,False,not_assessed
RHD-RTRI-000433,RHD-RSPAN-001252,RHD-S1809-01480,Viel,ekipu pamipa,ekipu pamipa,348,strong_raramuri_profile_signal,high_machine_signal,2,1.6794,0.0,echsamela,5,0.583,False,not_assessed
RHD-RTRI-000434,RHD-RSPAN-001349,RHD-S1809-01543,Wenig,Ekſipi,eksipi,350,possible_raramuri_profile_signal,medium_machine_signal,2,1.6737,0.0,ekipi,1,0.833,False,not_assessed
RHD-RTRI-000435,RHD-RSPAN-000233,RHD-S1809-00315,Da,hecátameke,hecatameke,311,possible_raramuri_profile_signal,medium_machine_signal,2,1.672,0.0,haagameke,3,0.7,False,not_assessed
RHD-RTRI-000436,RHD-RSPAN-000641,RHD-S1809-00767,Kalb,Teléti,teleti,326,possible_raramuri_profile_signal,medium_machine_signal,2,1.6719,0.0,telesi,1,0.833,False,not_assessed
RHD-RTRI-000437,RHD-RSPAN-000033,RHD-S1809-00071,Allgegenwärtig,Jumáguetſi gaiungake,jumaguetsi gaiungake,301,possible_raramuri_profile_signal,medium_machine_signal,2,1.6677,0.0,juma guetsi gatigameke,5,0.773,False,not_assessed
RHD-RTRI-000438,RHD-RSPAN-000904,RHD-S1809-01084,Schaden,Cocórúſe,cocoruse,338,possible_raramuri_profile_signal,medium_machine_signal,2,1.6616,0.0,cocoruje,1,0.875,False,not_assessed
RHD-RTRI-000439,RHD-RSPAN-001239,RHD-S1809-01468,Vertheilen,Natſumela,natsumela,348,possible_raramuri_profile_signal,medium_machine_signal,2,1.6576,0.0,natlum-la,2,0.778,False,not_assessed
RHD-RTRI-000440,RHD-RSPAN-000377,RHD-S1809-00477,Fegen,Peisíki,peisiki,316,possible_raramuri_profile_signal,medium_machine_signal,2,1.6556,0.0,pusiki,2,0.714,False,not_assessed
RHD-RTRI-000441,RHD-RSPAN-000762,RHD-S1809-00912,Maulſchelle,Tſchotſchonába,tschotschonaba,331,possible_raramuri_profile_signal,medium_machine_signal,2,1.6451,0.0,tschotschonala,1,0.929,False,not_assessed
RHD-RTRI-000442,RHD-RSPAN-001079,RHD-S1809-01273,Sterben,Mukurejameke,mukurejameke,344,possible_raramuri_profile_signal,medium_machine_signal,2,1.6382,0.0,mukijameke,3,0.75,False,not_assessed
RHD-RTRI-000443,RHD-RSPAN-000777,RHD-S1809-00938,Mißbilligen,Rapá,rapa,332,possible_raramuri_profile_signal,medium_machine_signal,2,1.6279,0.0,rana,1,0.75,False,not_assessed
RHD-RTRI-000444,RHD-RSPAN-000195,RHD-S1809-00274,Blau,Schiógameke,schiogameke,309,possible_raramuri_profile_signal,medium_machine_signal,2,1.6181,0.0,schiojameke,1,0.909,False,not_assessed
RHD-RTRI-000445,RHD-RSPAN-001029,RHD-S1809-01217,Spalten,Nárigué,narigue,342,possible_raramuri_profile_signal,medium_machine_signal,2,1.6178,0.0,naligue,1,0.857,False,not_assessed
RHD-RTRI-000446,RHD-RSPAN-000077,RHD-S1809-00120,Armbruſt,hatáca,hataca,304,possible_raramuri_profile_signal,medium_machine_signal,2,1.6053,0.0,hatsca,1,0.833,False,not_assessed
RHD-RTRI-000447,RHD-RSPAN-000457,RHD-S1809-00584,Geiß,Cambelátſchi,cambelatschi,320,possible_raramuri_profile_signal,medium_machine_signal,2,1.6046,0.0,cambolatschi,1,0.917,False,not_assessed
RHD-RTRI-000448,RHD-RSPAN-001321,RHD-S1809-01526,Wecken,Bullá,bulla,350,possible_raramuri_profile_signal,medium_machine_signal,2,1.6046,0.0,balla,1,0.8,False,not_assessed
RHD-RTRI-000449,RHD-RSPAN-000623,RHD-S1809-00758,Ich,Bonaje,bonaje,326,possible_raramuri_profile_signal,medium_machine_signal,2,1.5971,0.0,bonoje,1,0.833,False,not_assessed
RHD-RTRI-000450,RHD-RSPAN-000114,RHD-S1809-00171,Bändigen,Neniameke,neniameke,306,possible_raramuri_profile_signal,medium_machine_signal,2,1.592,0.0,nesseameke,3,0.7,False,not_assessed
RHD-RTRI-000451,RHD-RSPAN-000809,RHD-S1809-00965,Nachſehen,Tſeliguei,tseliguei,333,possible_raramuri_profile_signal,medium_machine_signal,2,1.5873,0.0,tselixugi,2,0.778,False,not_assessed
RHD-RTRI-000452,RHD-RSPAN-001207,RHD-S1809-01428,Vergeben,Tſeliguéi,tseliguei,347,possible_raramuri_profile_signal,medium_machine_signal,2,1.5873,0.0,tselixugi,2,0.778,False,not_assessed
RHD-RTRI-000453,RHD-RSPAN-001245,RHD-S1809-01476,Verzeihen,Tſeliguei,tseliguei,348,possible_raramuri_profile_signal,medium_machine_signal,2,1.5873,0.0,tselixugi,2,0.778,False,not_assessed
RHD-RTRI-000454,RHD-RSPAN-001210,RHD-S1809-01432,Vergraben,Tóuke,touke,347,possible_raramuri_profile_signal,medium_machine_signal,2,1.5769,0.0,toruke,1,0.833,False,not_assessed
RHD-RTRI-000455,RHD-RSPAN-001230,RHD-S1809-01456,Verſcharrt,Tóuke,touke,348,possible_raramuri_profile_signal,medium_machine_signal,2,1.5769,0.0,toruke,1,0.833,False,not_assessed
RHD-RTRI-000456,RHD-RSPAN-000677,RHD-S1809-00811,Köſtlich,Kochkagámeke,kochkagameke,327,possible_raramuri_profile_signal,medium_machine_signal,2,1.5674,0.0,kachkagameke,1,0.917,False,not_assessed
RHD-RTRI-000457,RHD-RSPAN-000043,RHD-S1809-00081,Alſo,simi-gó,simi-go,302,possible_raramuri_profile_signal,medium_machine_signal,2,1.5631,0.0,simigo,1,0.857,False,not_assessed
RHD-RTRI-000458,RHD-RSPAN-000964,RHD-S1809-01148,Schürze,Guíſma,guisma,340,possible_raramuri_profile_signal,medium_machine_signal,2,1.5477,0.0,guilma,1,0.833,False,not_assessed
RHD-RTRI-000459,RHD-RSPAN-001094,RHD-S1809-01285,Stoßen,Nachkibú,nachkibu,344,possible_raramuri_profile_signal,medium_machine_signal,2,1.5429,0.0,nachkibi,1,0.875,False,not_assessed
RHD-RTRI-000460,RHD-RSPAN-000110,RHD-S1809-00168,Balke,Khutegáca,khutegaca,306,possible_raramuri_profile_signal,medium_machine_signal,2,1.5387,0.0,khutagala,2,0.778,False,not_assessed
RHD-RTRI-000461,RHD-RSPAN-000718,RHD-S1809-00863,Latte,Khutegáca,khutegaca,328,possible_raramuri_profile_signal,medium_machine_signal,2,1.5387,0.0,khutagala,2,0.778,False,not_assessed
RHD-RTRI-000462,RHD-RSPAN-001019,RHD-S1809-01206,Sohle,Guaraſcha,guarascha,341,possible_raramuri_profile_signal,medium_machine_signal,2,1.5304,0.0,guaratscha,1,0.9,False,not_assessed
RHD-RTRI-000463,RHD-RSPAN-000096,RHD-S1809-00144,Aufſpielen,Taá,taa,304,possible_raramuri_profile_signal,medium_machine_signal,2,1.5304,0.0,tala,1,0.75,False,not_assessed
RHD-RTRI-000464,RHD-RSPAN-000578,RHD-S1809-00728,Hobeln,Maſſiſi,massisi,325,possible_raramuri_profile_signal,medium_machine_signal,2,1.5238,0.0,massisipoa,3,0.7,False,not_assessed
RHD-RTRI-000465,RHD-RSPAN-000256,RHD-S1809-00331,Dieſer,igóſela,igosela,312,possible_raramuri_profile_signal,medium_machine_signal,2,1.5108,0.0,igossela,1,0.875,False,not_assessed
RHD-RTRI-000466,RHD-RSPAN-001073,RHD-S1809-01267,Stein,tecubírameke,tecubirameke,344,possible_raramuri_profile_signal,medium_machine_signal,2,1.5011,0.0,teculuameke,3,0.75,False,not_assessed
RHD-RTRI-000467,RHD-RSPAN-001286,RHD-S1809-01496,Voll,Potichirue,potichirue,349,possible_raramuri_profile_signal,medium_machine_signal,2,1.4945,0.0,potschiruc,2,0.8,False,not_assessed
RHD-RTRI-000468,RHD-RSPAN-000796,RHD-S1809-00953,Müſſen,Méla,mela,332,possible_raramuri_profile_signal,medium_machine_signal,2,1.4928,0.0,mea,1,0.75,False,not_assessed
RHD-RTRI-000469,RHD-RSPAN-001023,RHD-S1809-01211,Sollen,Mela,mela,342,possible_raramuri_profile_signal,medium_machine_signal,2,1.4928,0.0,mea,1,0.75,False,not_assessed
RHD-RTRI-000470,RHD-RSPAN-001055,RHD-S1809-01250,Sprechen,Neóka,neoka,343,possible_raramuri_profile_signal,medium_machine_signal,2,1.4864,0.0,neoca,1,0.8,False,not_assessed
RHD-RTRI-000471,RHD-RSPAN-001388,RHD-S1809-01583,Zange,Naſſita,nassita,351,possible_raramuri_profile_signal,medium_machine_signal,2,1.4768,0.0,nassila,1,0.857,False,not_assessed
RHD-RTRI-000472,RHD-RSPAN-000406,RHD-S1809-00521,Flüßig,Maniameke,maniameke,318,possible_raramuri_profile_signal,medium_machine_signal,2,1.4758,0.0,mukijameke,3,0.7,False,not_assessed
RHD-RTRI-000473,RHD-RSPAN-001234,RHD-S1809-01459,Verſchneiden,Pitichabürameke,pitichaburameke,348,possible_raramuri_profile_signal,medium_machine_signal,2,1.4741,0.0,pitschaburameke,1,0.933,False,not_assessed
RHD-RTRI-000474,RHD-RSPAN-000702,RHD-S1809-00841,Kuh,Vácaschi,vacaschi,328,possible_raramuri_profile_signal,medium_machine_signal,2,1.4683,0.0,vacalchi,1,0.875,False,not_assessed
RHD-RTRI-000475,RHD-RSPAN-000308,RHD-S1809-00397,Einkehren,Sinépi,sinepi,314,possible_raramuri_profile_signal,medium_machine_signal,2,1.4611,0.0,sinevi,1,0.833,False,not_assessed
RHD-RTRI-000476,RHD-RSPAN-000376,RHD-S1809-00476,Feder,Masháca,mashaca,316,possible_raramuri_profile_signal,medium_machine_signal,2,1.4602,0.0,mataca,2,0.714,False,not_assessed
RHD-RTRI-000477,RHD-RSPAN-000978,RHD-S1809-01165,Schwungfeder,Masháca,mashaca,340,possible_raramuri_profile_signal,medium_machine_signal,2,1.4602,0.0,mataca,2,0.714,False,not_assessed
RHD-RTRI-000478,RHD-RSPAN-000362,RHD-S1809-00457,Eſel,Mára,mara,315,possible_raramuri_profile_signal,medium_machine_signal,2,1.4337,0.0,maga,1,0.75,False,not_assessed
RHD-RTRI-000479,RHD-RSPAN-001158,RHD-S1809-01363,Umarmen,Corilúcu,corilucu,346,possible_raramuri_profile_signal,medium_machine_signal,2,1.4321,0.0,corilicu,1,0.875,False,not_assessed
RHD-RTRI-000480,RHD-RSPAN-000508,RHD-S1809-00643,Greis,Otſchérameke,otscherameke,322,possible_raramuri_profile_signal,medium_machine_signal,2,1.4272,0.0,otisherameke,2,0.833,False,not_assessed
RHD-RTRI-000481,RHD-RSPAN-000884,RHD-S1809-01061,Säen,echtſámela,echtsamela,338,possible_raramuri_profile_signal,medium_machine_signal,2,1.4251,0.0,echsamela,1,0.9,False,not_assessed
RHD-RTRI-000482,RHD-RSPAN-000970,RHD-S1809-01157,Schwermüthig,Teſſi uáti,tessi uati,340,possible_raramuri_profile_signal,medium_machine_signal,2,1.4247,0.0,telsiguati,2,0.8,False,not_assessed
RHD-RTRI-000483,RHD-RSPAN-000572,RHD-S1809-00720,Hinaus jagen,Matſchina,matschina,324,possible_raramuri_profile_signal,medium_machine_signal,2,1.4181,0.0,matschi,2,0.778,False,not_assessed
RHD-RTRI-000484,RHD-RSPAN-001011,RHD-S1809-01199,Sieden,baſſúba,bassuba,341,possible_raramuri_profile_signal,medium_machine_signal,2,1.4054,0.0,balsiba,2,0.714,False,not_assessed
RHD-RTRI-000485,RHD-RSPAN-000356,RHD-S1809-00448,Erwecken,puſá,pusa,315,possible_raramuri_profile_signal,medium_machine_signal,2,1.4052,0.0,pua,1,0.75,False,not_assessed
RHD-RTRI-000486,RHD-RSPAN-000179,RHD-S1809-00243,Bein,Hoſchila,hoschila,308,possible_raramuri_profile_signal,medium_machine_signal,2,1.4034,0.0,hotschila,1,0.889,False,not_assessed
RHD-RTRI-000487,RHD-RSPAN-000439,RHD-S1809-00565,Gebein,Hoſchíla,hoschila,319,possible_raramuri_profile_signal,medium_machine_signal,2,1.4034,0.0,hotschila,1,0.889,False,not_assessed
RHD-RTRI-000488,RHD-RSPAN-000826,RHD-S1809-00984,Oben,Móba,moba,334,possible_raramuri_profile_signal,medium_machine_signal,2,1.391,0.0,mola,1,0.75,False,not_assessed
RHD-RTRI-000489,RHD-RSPAN-001155,RHD-S1809-01357,Ueber,Móba,moba,346,possible_raramuri_profile_signal,medium_machine_signal,2,1.391,0.0,mola,1,0.75,False,not_assessed
RHD-RTRI-000490,RHD-RSPAN-000115,RHD-S1809-00171,Bändigen,Neniruje,neniruje,306,possible_raramuri_profile_signal,medium_machine_signal,2,1.3888,0.0,noliruje,2,0.75,False,not_assessed
RHD-RTRI-000491,RHD-RSPAN-000089,RHD-S1809-00137,Aufbinden,Boranéameke,boraneameke,304,possible_raramuri_profile_signal,medium_machine_signal,2,1.3852,0.0,bajeameke,3,0.727,False,not_assessed
