source_ocr_line,direction,printed_page,pdf_page,text
7528,DE-RAR,351,61,"etwas wollen, ſagen ſie "
7529,DE-RAR,351,61,nur: elne. Wird aber 
7530,DE-RAR,351,61,der Gegenſtand des Wol⸗ 
7531,DE-RAR,351,61,"lens angedeutet, ſo ſetzen "
7532,DE-RAR,351,61,"fir nale hinzu, z. B. ich will "
7533,DE-RAR,351,61,"gehen, tminale, ich will "
7534,DE-RAR,351,61,"5 eſſen, coänale. "
7537,DE-RAR,352,62,"oder nicht wollen, als: ich "
7538,DE-RAR,352,62,"will nicht | kene nachki, oder "
7541,DE-RAR,352,62,tane ela. Ich will nicht übel 
7544,DE-RAR,352,62,"thun, täde rieri jola riale, "
7547,DE-RAR,352,62,wo das Verneinungswort 
7548,DE-RAR,352,62,"ke oder ia voran, und nals "
7551,DE-RAR,352,62,nachgeſetzt wird. 
7554,DE-RAR,352,62,"Wunde, Tichaca. "
7557,DE-RAR,352,62,". Wuͤnſchen, El Ela, nachki. Wollte "
7560,DE-RAR,352,62,Gott! 1 
7561,DE-RAR,352,62,"Spiel, Patolle, "
7564,DE-RAR,352,62,"Wurm, Saiki. "
7565,DE-RAR,352,62,"Wurzel, "
7566,DE-RAR,352,62,"Wurzel, ſo ſchoͤn gelb färbt. "
7567,DE-RAR,352,62,"Wuͤrzen, Coigus. "
7568,DE-RAR,352,62,"Wuͤſte, Caugulla, cauguiki; "
7569,DE-RAR,352,62,"Wuͤten, Logui, "
7570,DE-RAR,352,62,"Wuͤthig, Loguismeks. "
7573,DE-RAR,352,62,2 . 
7576,DE-RAR,352,62,"Zahl, Taralıki. "
7579,DE-RAR,352,62,"Zahlbar, Tarafati. "
7581,DE-RAR,352,62,"Zählen, Tara. Zählend, sah: "
7582,DE-RAR,352,62,"fer, taragameke. Man fol "
7583,DE-RAR,352,62,"oder muß zählen, taradmela; "
7585,DE-RAR,352,62,de Nate 
7587,DE-RAR,352,62,"Zahm, Veniameke. "
7588,DE-RAR,352,62,"machen, veniruje. "
7590,DE-RAR,352,62,"Zahn, Remela, ternela, ra- "
7591,DE-RAR,352,62,"mels, "
7593,DE-RAR,352,62,"‚Zange, ""Nafsita, "
7595,DE-RAR,352,62,"Zaum, "
7598,DE-RAR,352,62,— — N 
7599,DE-RAR,352,62,TE FETTE TEE TEEN 
7602,DE-RAR,352,62,So iſt es 
7603,DE-RAR,352,62,"auch bey der Verneinung, "
7606,DE-RAR,352,62,Cojshera iſt eine 
7609,DE-RAR,352,62,Zahm 
7612,DE-RAR,352,62,e r 5 
7615,DE-RAR,352,62,352 
7618,DE-RAR,352,62,"Zaum, Tenibätfala. f "
7619,DE-RAR,352,62,"Zehn, Macöek. 10 Gebote, Ma- "
7620,DE-RAR,352,62,"cöek nulalils. 10 Jahre, ma- "
7621,DE-RAR,352,62,"cöck pam, oder pauuvaliki. "
7622,DE-RAR,352,62,"Zehnmal, Macbeélſla. | "
7623,DE-RAR,352,62,"Zehner, Macöpi. "
7624,DE-RAR,352,62,"Zeigen, Matichiruje. "
7625,DE-RAR,352,62,"Zeit, vor Zeiten, Kiaca, cofe, "
7626,DE-RAR,352,62,".colee, "
7627,DE-RAR,352,62,Zeitig. Bafsiameke. f. reif. 
7628,DE-RAR,352,62,Zeitlich. Du biſt zeitlich ge: 
7629,DE-RAR,352,62,"kommen, bea mu naguäca, "
7630,DE-RAR,352,62,oder belago mü naguäca. 
7631,DE-RAR,352,62,"Zerbrechen, Cafsinale, Zer⸗ "
7634,DE-RAR,352,62,"brochenes Geſchirr, Calli "
7637,DE-RAR,352,62,niki. 5 
7638,DE-RAR,352,62,"Zerhauen, Sika. Zerhaue⸗ "
7639,DE-RAR,352,62,"nes, Irkirügameke, "
7640,DE-RAR,352,62,"Zerquetſchen, Tufchi. "
7641,DE-RAR,352,62,"Zerreiben, Tulchi. Zerrie⸗ "
7642,DE-RAR,352,62,"rieben, tufchirügaineke, "
7643,DE-RAR,352,62,"Zerreiſſen, Tepuna. "
7644,DE-RAR,352,62,"Zerſchneiden, Sika. "
7645,DE-RAR,352,62,"Zerſtoßen, Tuichi. "
7646,DE-RAR,352,62,"zeitheilen, Narigue. "
7647,DE-RAR,352,62,"Zeugen, gebaͤhren, Tana. Ge: "
7648,DE-RAR,352,62,"zeugt, tanarugameke. "
7649,DE-RAR,352,62,"Ziege, Camoalätſchi mukila. "
7650,DE-RAR,352,62,ſ. Geiſe. 5 
7651,DE-RAR,352,62,"Ziegel, Schupänali, ſ. Leim. "
7652,DE-RAR,352,62,"Zlegelerde, Vuollaguaca ſ. "
7653,DE-RAR,352,62,Moͤrtel. N 
7654,DE-RAR,352,62,"Ziehen, Mänifücu., "
7655,DE-RAR,352,62,"Ziemlich, Lala. "
7656,DE-RAR,352,62,"Zimmer, Santscale. So wird "
7657,DE-RAR,352,62,"das Zimmerchen genannt, "
7658,DE-RAR,352,62,welches jeder mexikaniſcher 
7659,DE-RAR,352,62,Indianer neben ſeinemHau⸗ 
7660,DE-RAR,352,62,"je hat, das er mit Buldern "
7661,DE-RAR,352,62,"und Blumen ausziert, "
7662,DE-RAR,352,62,"und jedem, der ihn bei "
7663,DE-RAR,352,62,"ſucht, zeigt. Pat "
7664,DE-RAR,352,62,"Zinn, Guenomi; f. Metall "
7665,DE-RAR,352,62,"Zinnen, Cuvala "
7666,DE-RAR,352,62,"Zirkel, Tiehitüla, "
7667,DE-RAR,352,62,"Zoͤrnen, Ajondco, "
7670,DE-RAR,352,62,Deutſch⸗Tarahumariſches 
7673,DE-RAR,352,62,"Zornig, Ajdnameke, Zornig "
7674,DE-RAR,352,62,"machen, 2joruje - | "
7675,DE-RAR,352,62,Zu. Dieſes Wort mangelt 
7676,DE-RAR,352,62,ihnen auch. Wenn fie alſo 
7677,DE-RAR,352,62,"ſagen wollen, z. B. gehe "
7678,DE-RAR,352,62,"zum Peter, ſo ſagen ſi "
7679,DE-RAR,352,62,"Jimi, mapu Pedro bechték. "
7680,DE-RAR,352,62,wo der Vater wohnt. 
7681,DE-RAR,352,62,"udecken, Pole "
7682,DE-RAR,352,62,"ugegen, Ibe. Hena ibe. "
7683,DE-RAR,353,63,Zugehoͤren. Das muß anders 
7684,DE-RAR,353,63,ausgedruckt werden. Man 
7685,DE-RAR,353,63,fragt nicht: wem gehoͤrt 
7686,DE-RAR,353,63,dieſes zu? ſondern: weſſen 
7687,DE-RAR,353,63,"ift es, kucpu iche? Wiſ⸗ "
7688,DE-RAR,353,63,"fen fie es nicht, fo ſagen fie: "
7689,DE-RAR,353,63,kueputiela. ſ. Wiſſen. Wiſ⸗ 
7690,DE-RAR,353,63,"ſen ſie es aber, ſo zeigen "
7691,DE-RAR,353,63,"‚fie es an, und ſagen: ichs. "
7692,DE-RAR,353,63,Zuͤgen. In Zuͤgen liegen. 
7693,DE-RAR,353,63,"Simiba, "
7696,DE-RAR,353,63,"Zugleich, Napa. nape. Juje- "
7699,DE-RAR,353,63,ga. 2 
7700,DE-RAR,353,63,"Zumachen, ſchließen. Eke. "
7701,DE-RAR,353,63,"Zunamen, Reguala, "
7702,DE-RAR,353,63,"Zunder, Gafid. Solaca, ei⸗ "
7703,DE-RAR,353,63,gentlich der Brennſchwam̃. j 
7706,DE-RAR,353,63,"Zunge, Tenila N "
7708,DE-RAR,353,63,"Zuruͤck, Becu. Wird bey als "
7709,DE-RAR,353,63,len zuſammengeſetzten Woͤr⸗ 
7710,DE-RAR,353,63,"tern gebraucht, als: zus "
7711,DE-RAR,353,63,"ruͤckgehen, becu ne ſimi, "
7712,DE-RAR,353,63,"zuruͤckkommen, beeu ne na "
7713,DE-RAR,353,63,"gus: zuruͤckbringen, becn "
7714,DE-RAR,353,63,ne t. 
7716,DE-RAR,353,63,"Zuſammen, Napa, nspe. "
7717,DE-RAR,353,63,"Zuſammenfallen, Guechtfchi- "
7718,DE-RAR,353,63,Kl. f 
7719,DE-RAR,353,63,"Zuſammengefuͤgt, Napéameke. "
7721,DE-RAR,353,63,"Zuſammenhauen, Sika. "
7722,DE-RAR,353,63,"Zuſammengekoppelt, Napea- "
7723,DE-RAR,353,63,meke. „ 5 
7724,DE-RAR,353,63,"Zuſammenkunft, Tlatolle. "
7725,DE-RAR,353,63,"Zuſammennaͤhen, Schula. _ "
7726,DE-RAR,353,63,"Zufammentotten, Hleregugui. "
7727,DE-RAR,353,63,"Zuſammenweben, * "
7730,DE-RAR,353,63,Woͤrterbuch. 
7733,DE-RAR,353,63,"Bufätichen, 'Eke.- Zugeſchloſ⸗ "
7736,DE-RAR,353,63,"fen, eiuke. "
7739,DE-RAR,353,63,"Butragen, Es trägt ſich ju, "
7742,DE-RAR,353,63,"Naa, Oſfa macöek, "
7743,DE-RAR,353,63,"3wanzigmal, Olla macöeffa. "
7744,DE-RAR,353,63,Be Oea oder guoca. Zwey 
7745,DE-RAR,353,63,"und zwey, oſſanica, Buol⸗ "
7746,DE-RAR,353,63,"lanıca, \ "
7749,DE-RAR,353,63,353 
7752,DE-RAR,353,63,e SE Oſſa ekt. ' 
7753,DE-RAR,353,63,"Ztweymal, Olla, guoſſa. "
7754,DE-RAR,353,63,"Zweyter, Offanavoje. "
7757,DE-RAR,353,63,"Zwillinge, Maratſt. "
7758,DE-RAR,353,63,"Zwirn, Sosd. Wird von der "
7759,DE-RAR,353,63,Aloe gemacht. 
7762,DE-RAR,353,63,"Zwoͤlfmal, Macöck Suamin "
7763,DE-RAR,353,63,"oder amoba ofla, _ "
7774,RAR-DE,353,63,"Äbe, dort. un? u "
7776,RAR-DE,353,63,"Abiti oder Apiti, einp kleines "
7777,RAR-DE,353,63,Kind. Hier ſieht man gleich 
7778,RAR-DE,353,63,"die Buchſtabenverweche lung, "
7780,RAR-DE,353,63,wovon ich in der Vorrede 
7781,RAR-DE,353,63,geſagt habe Diefe Verwechs⸗ 
7782,RAR-DE,353,63,lung wird in dem gegen waͤr⸗ 
7783,RAR-DE,353,63,tigen Woͤrterbuche zum dͤf⸗ 
7784,RAR-DE,353,63,tern wahrgenommen. 
7786,RAR-DE,353,63,"Aeabilague, Einwickeln. "
7788,RAR-DE,353,63,"Acaca, Speichel. "
7790,RAR-DE,353,63,"Acatsi, Ausſpeyen, ausſpritzen. "
7792,RAR-DE,353,63,"Aguila, Tochter. "
7794,RAR-DE,353,63,"Ajönameke, ein Zorniger. "
7796,RAR-DE,353,63,"Ayönoco, zoͤrnen⸗ "
7798,RAR-DE,353,63,"Ajcruje, zornig machen. Be⸗ "
7799,RAR-DE,353,63,"Idee Rlije, iſt ein Huͤlfs⸗ "
7800,RAR-DE,353,63,"wort wirkender Bedeutung, "
7801,RAR-DE,353,63,und einem andern Zeitworte 
7803,RAR-DE,353,63,"angehängt, bedeutet es dass "
7806,RAR-DE,353,63,"80% Thungtoder Machen, "
7809,RAR-DE,353,63,as das Zeitworn ſelbſt aus 
7811,RAR-DE,354,64,drücket. 
7813,RAR-DE,354,64,"Aita, oder caitär, nein, nicht. "
7815,RAR-DE,354,64,"Aitarue, Teufel. Gemeiniglich "
7817,RAR-DE,354,64,aber wird er Telegatigameke 
7818,RAR-DE,354,64,"Oer unten iſt genannt. Tele, "
7821,RAR-DE,354,64,"unten echt, Em die "
7822,RAR-DE,354,64,Endſylben ameke bezeichnen 
7824,RAR-DE,354,64,das Mittelwort gegenwärti⸗ 
7826,RAR-DE,354,64,ger Zeit wirkender Bedeu⸗ 
7827,RAR-DE,354,64,tung. Die Tarahumaren 
7828,RAR-DE,354,64,verſchlingen zwar in der Aus⸗ 
7830,RAR-DE,354,64,ſprache meiſtentheils die laste 
7831,RAR-DE,354,64,"Sylbe ke, ich habe ſie aber "
7832,RAR-DE,354,64,doch allen dergleichen Woͤr⸗ 
7833,RAR-DE,354,64,tern zugeſchrieben. 
7836,RAR-DE,354,64,"Al. oder ar, Aber, ſ. abiti, "
7839,RAR-DE,354,64,"Alicante, f. in dem deutſch⸗ ta⸗ "
7842,RAR-DE,354,64,1 rahumariſchen eee 
7845,RAR-DE,354,64,Natter. 
7847,RAR-DE,354,64,"Ame, Suchen. "
7849,RAR-DE,354,64,"Amela, Man fol o oder muß ſu⸗ "
7850,RAR-DE,354,64,chen. Mela ein Huͤlfswort 
7851,RAR-DE,354,64,"wirkender Bedeutung, einem "
7852,RAR-DE,354,64,audern mit Verwerfung deſ⸗ 
7853,RAR-DE,354,64,"ſen letzter Sylbe angehängt, "
7854,RAR-DE,354,64,"bedeutet, daß man dieſes thun "
7855,RAR-DE,354,64,"ſolle, was das Zeitwort aus⸗ "
7856,RAR-DE,354,64,"druͤckt, f. muͤſſen. "
7858,RAR-DE,354,64,A1 verlieren. 
7860,RAR-DE,354,64,"""Amoba, M ehr. Dorüber, "
7862,RAR-DE,354,64,"Amulipi, Nahe. Nicht weik. "
7864,RAR-DE,354,64,"Aparècho, f Packſattel. "
7867,RAR-DE,354,64,3 . Apat- 
7870,RAR-DE,354,64,"Bala, "
7873,RAR-DE,354,64,354 
7876,RAR-DE,354,64,"Apatſche, ſ. Apatſchen. "
7878,RAR-DE,354,64,"Ari, ein Anruf, mit welchem "
7879,RAR-DE,354,64,man die belaſteten Maulthie⸗ 
7880,RAR-DE,354,64,re antreibt. 
7882,RAR-DE,354,64,"Arjero, Eſeltreiber. Iſt ein "
7883,RAR-DE,354,64,ſpaniſches Wort. N 
7886,RAR-DE,354,64,"Bogen f, Armbruſt. "
7887,RAR-DE,354,64,"Atſchi, Lachen. "
7888,RAR-DE,354,64,Atſchibü? Wie? 
7890,RAR-DE,354,64,Weiſe ? N 
7891,RAR-DE,354,64,"Atſehilélila, das Lachen, Se. "
7893,RAR-DE,354,64,laͤchter. i 
7894,RAR-DE,354,64,"Auguaca, Horn. "
7897,RAR-DE,354,64,auf was 
7900,RAR-DE,354,64,TB ee 
7901,RAR-DE,354,64,"Ba, Schon ſ. Schon. "
7904,RAR-DE,354,64,"Babahr, Waſſer ziehen, ſchoͤ⸗ "
7905,RAR-DE,354,64,pfen. \ 
7908,RAR-DE,354,64,"Bacagudca, Blatt, "
7911,RAR-DE,354,64,"Bacalätfchi. Eine Schlangen, "
7912,RAR-DE,354,64,"art, ſ. Schlange. "
7914,RAR-DE,354,64,"Bahumali, Eine andere Schlan, "
7915,RAR-DE,354,64,genart. 
7917,RAR-DE,354,64,"Baica, Dr. "
7919,RAR-DE,354,64,"Baicätaje, der Dritte, "
7921,RAR-DE,354,64,"Boicarügameke, dreyfach. "
7923,RAR-DE,354,64,"Bsje, Nufen. * "
7925,RAR-DE,354,64,"Baiesmeke, der Rufende. "
7928,RAR-DE,354,64,"Bajeınels, Rufen tollen, oder. "
7931,RAR-DE,354,64,"muͤſſen, ſ. Amela. "
7932,RAR-DE,354,64,Baifla. dreymal. 
7933,RAR-DE,354,64,"Beladen, "
7936,RAR-DE,354,64,aufladen. 
7937,RAR-DE,354,64,"Baläliruc, Was beladen; liſt "
7938,RAR-DE,354,64,"worden, Rue iſt ein Hüͤlfs⸗ "
7939,RAR-DE,354,64,wort der leidenden Bedeu; 
7942,RAR-DE,354,64,"tung, gleichwie das ruje der "
7945,RAR-DE,354,64,"beschweren, "
7948,RAR-DE,354,64,Tarahumariſch-Deutſches 
7951,RAR-DE,354,64,"Baffaräboa, es muß geackert "
7952,RAR-DE,354,64,werden. Boa iſt das Huͤlfs⸗ 
7953,RAR-DE,354,64,wort der leidenden Bedeu⸗ 
7954,RAR-DE,354,64,"tung, wie mela müffın, ſollen "
7955,RAR-DE,354,64,"der „ ft, ſ. müſſen. "
7957,RAR-DE,354,64,"Bafloräicke, Pfiug, f Plug. "
7960,RAR-DE,354,64,"Atäcı oder hatüea. Armbruſt, Bäfls:Tamese. Urbar, was ge⸗ "
7961,RAR-DE,354,64,pPflügt merden kann. 
7964,RAR-DE,354,64,Baſſelo. Spazieren. . 
7965,RAR-DE,354,64,"Bals f, Reif, zeitig ſeyn. "
7966,RAR-DE,354,64,Befsba oder balsiſimi. Es 
7967,RAR-DE,354,64,"reift ſchon, es wird ſchon "
7968,RAR-DE,354,64,"zeitig, f. Schon. Simi heißt "
7969,RAR-DE,354,64,ſonſt gehen: als ein Une 
7970,RAR-DE,354,64,hangswott aber das Zuneh⸗ 
7971,RAR-DE,354,64,"men, Wachsthum, oder "
7972,RAR-DE,354,64,"Gang einer Sache, . Lernen. "
7973,RAR-DE,354,64,"Baſſicügameke, Gekochtes. "
7974,RAR-DE,354,64,"Hier find zwey Mittelmörter, "
7975,RAR-DE,354,64,"rue der leidenden, ameke der "
7976,RAR-DE,354,64,wirkenden Bedeutung. Sie 
7977,RAR-DE,354,64,"werden zuſammengeſetzt, "
7978,RAR-DE,354,64,"wenn zu dem, was geſche⸗ "
7979,RAR-DE,354,64,"hen ift, eine wirkende Bey⸗ "
7980,RAR-DE,354,64,huͤlfe vonndthen war. In 
7981,RAR-DE,354,64,"der Zuſammenſetzung, balfü, "
7982,RAR-DE,354,64,"rue, ameke wird in rue das "
7983,RAR-DE,354,64,e in g verwandelt. 1 
7984,RAR-DE,354,64,"Beſſu, Kochen. Sieden. * "
7985,RAR-DE,354,64,. Batani. In Gegenwart z. B. 
7986,RAR-DE,355,65,"ne batani, vor mir, in mei? "
7987,RAR-DE,355,65,ner Gegenwart. 
7988,RAR-DE,355,65,"Batfa; Vorher, voraus. "
7989,RAR-DE,355,65,"Batfabe, Mehr vorwärts: Be, "
7990,RAR-DE,355,65,eine An hangsſylbe deutet die 
7991,RAR-DE,355,65,zweyt⸗ Vergleichungsſtaffel 
7992,RAR-DE,355,65,"1 5 z. B. gala, gut, galabé, "
7993,RAR-DE,355,65,"beſſer. Guelü, groß, gue · "
7994,RAR-DE,355,65,"late, größer. "
7997,RAR-DE,355,65,"wit kenden iſt. Einem Zeit⸗ Barfchi, Bruder. a "
7998,RAR-DE,355,65,"worte angehängt, bedeutet Bei, Früh, Morgens, ati» "
7999,RAR-DE,355,65,"es, daß daſſelbe gemacht Besliki, Morgen: n "
8000,RAR-DE,355,65,"worden, was das Zeitwort Beck, Zurück. 5 "
8001,RAR-DE,355,65,"bedeutet. 5 Bechte, Wohnen. * "
8002,RAR-DE,355,65,"Balla, Acker, Feld. Bechteke. Wohnung, Hauk. "
8003,RAR-DE,355,65,"Ballen Ackern, pfluͤgen. "
8006,RAR-DE,355,65,3 n hurtig. 
8007,RAR-DE,355,65,"Bos, "
8010,RAR-DE,355,65,"Wire, "
8013,RAR-DE,355,65,"Boa, ſ. baffarähoa, "
8014,RAR-DE,355,65,Boni; Schweſter. 
8015,RAR-DE,355,65,"Bongje, Ich ſelbſt. "
8016,RAR-DE,355,65,"1 e aufbinden, "
8019,RAR-DE,355,65,losma 
8020,RAR-DE,355,65,1 Von hinten. Rick. 
8023,RAR-DE,355,65,"Bucligus; Rücken, Buckel. "
8024,RAR-DE,355,65,"Buch, iſt der allgemeine Name "
8025,RAR-DE,355,65,aller vierfußigen zahmen 
8028,RAR-DE,355,65,Thiere. 
8029,RAR-DE,355,65,"ole Strick, Strang, f "
8030,RAR-DE,355,65,trick. 
8033,RAR-DE,355,65,"Buke r aben, b be, "
8034,RAR-DE,355,65,"58. H eſiten, |. e⸗ "
8037,RAR-DE,355,65,Coda. Eſſen. 
8038,RAR-DE,355,65,"Coajameke, das Eſſen. Speiſe. "
8041,RAR-DE,355,65,"Bula, Binden. | "
8043,RAR-DE,355,65,"Büliruc, es iſt gebunden. "
8044,RAR-DE,355,65,"Bulirügimeke, Gebundenes. "
8045,RAR-DE,355,65,"Büra, Hirſch. "
8047,RAR-DE,355,65,"Bae, vom m Scl wecken. "
8050,RAR-DE,355,65,. 
8051,RAR-DE,355,65,"Ca, oder Kugel, Daher. Her da; "
8054,RAR-DE,355,65,Cob? Wo? in welchem Orte? 
8055,RAR-DE,355,65,"wohin, "
8058,RAR-DE,355,65,"eu: Wodurch, "
8059,RAR-DE,355,65,"Cid n Papagey, f. Papa⸗ "
8062,RAR-DE,355,65,ae. 
8063,RAR-DE,355,65,"Cajena, Vollenden, "
8064,RAR-DE,355,65,"gen, ausmachen "
8065,RAR-DE,355,65,"ca Sjenkirireli Man ſoll, oder "
8066,RAR-DE,355,65,muß die Sache vollenden. 
8067,RAR-DE,355,65,"Cajenapa, Es iſt ſchon vollen⸗ "
8068,RAR-DE,355,65,"det, vollbracht. Es iſt aus: "
8069,RAR-DE,355,65,"Caitd, Nein, nicht, ſ. Nein. "
8070,RAR-DE,355,65,"Cajatichi, Pferd, Roß. "
8071,RAR-DE,355,65,"Caliki, Haͤuschen, Hütte "
8072,RAR-DE,355,65,"Calfruje, Bauen, ſ. Bauen. "
8073,RAR-DE,355,65,"Calitichiki, Schweif. "
8074,RAR-DE,355,65,"Coambelatſchi, oder e "
8075,RAR-DE,355,65,"latſchi, Bock. - "
8076,RAR-DE,355,65,Comö? Wo du? oder. Wohin 
8077,RAR-DE,355,65,du? 
8078,RAR-DE,355,65,"Caisinale, Zerbrechen. "
8079,RAR-DE,355,65,"Caſſiniki, "
8080,RAR-DE,355,65,chenes Geſchicr. 
8083,RAR-DE,355,65,verferti⸗ 
8086,RAR-DE,355,65,N x 
8089,RAR-DE,355,65,— — 
8092,RAR-DE,355,65,"' Cocoruje,, "
8095,RAR-DE,355,65,"Scherben, zerbro⸗ "
8098,RAR-DE,355,65,355 
8099,RAR-DE,355,65,Catl6. 
8102,RAR-DE,355,65,ognater⸗ 
8103,RAR-DE,355,65,"Cal, are "
8104,RAR-DE,355,65,"Caugulkt, u "
8107,RAR-DE,355,65,"Cauguila, Wuͤſte Eindde. "
8110,RAR-DE,355,65,"Cavölameke, oder cavorameke, "
8113,RAR-DE,355,65,Yugeltörmig. Rund. 
8115,RAR-DE,355,65,"Cavoli, Kugel, "
8117,RAR-DE,355,65,"Co oder gö, iſt tine Nubaugs⸗ "
8118,RAR-DE,355,65,"ſylbe, welche der Bedeutung "
8119,RAR-DE,355,65,"des Wortes, dem ſie beyge⸗ "
8120,RAR-DE,355,65,"ſetzt iſt, einen Nachdruck "
8121,RAR-DE,355,65,"giebt, . Bi Simigo, fo geh "
8122,RAR-DE,355,65,doch. Jolago; mache doch. 
8124,RAR-DE,355,65,"Hipeèco, itzt gleich. "
8127,RAR-DE,355,65,"Cocolä, Rranf ſeyn. "
8129,RAR-DE,355,65,"Cocoli, tuͤrkiſcher Pfeffer, 4 "
8130,RAR-DE,355,65,Pfeffer. 
8132,RAR-DE,355,65,Schaden. Ein Ue⸗ 
8133,RAR-DE,355,65,bel zufügen. i 
8135,RAR-DE,355,65,Cocot chi. Hund 
8137,RAR-DE,355,65,"Cojahéta, Eine Wurzel, die "
8138,RAR-DE,355,65,"fchön gelb färbt, "
8140,RAR-DE,356,66,"Cojatfchi, Hut. "
8142,RAR-DE,356,66,"Coigua, Wuͤrzen⸗ "
8144,RAR-DE,356,66,"Coiguala, gute ſchmackhafte "
8145,RAR-DE,356,66,Speise. 
8147,RAR-DE,356,66,"Colaguitaje, Daher, deswegen, "
8148,RAR-DE,356,66,"damit darum, f. damit. "
8151,RAR-DE,356,66,"Colätichi, der Rabe. "
8152,RAR-DE,356,66,"Col, Kranich |. Kranich. "
8153,RAR-DE,356,66,"Cologuäca, f. Glaskorallen. "
8154,RAR-DE,356,66,See Ein gewiſſer Vogel. 
8155,RAR-DE,356,66,.. Kukuk 0 
8156,RAR-DE,356,66,"Torilücu, Umarmen. "
8157,RAR-DE,356,66,"Cole, colse; coleke. "
8158,RAR-DE,356,66,"lange, vor Zeiten. "
8159,RAR-DE,356,66,"Cosiki, Baumwolle. "
8160,RAR-DE,356,66,"Cofsi, Alſo. # "
8161,RAR-DE,356,66,"Cotlcht, & Schwein. "
8164,RAR-DE,356,66,Schon i 
8167,RAR-DE,356,66,"Cotlchiki, Schlaf. "
8168,RAR-DE,356,66,"Cotlſchimé&, Schlafen. "
8171,RAR-DE,356,66,"Cotiehimeameke, Ein Schla⸗ "
8174,RAR-DE,356,66,e 1 1% 
8177,RAR-DE,356,66,38 2 Cova 
8180,RAR-DE,356,66,356 
8183,RAR-DE,356,66,"Cavara, Stirne. "
8185,RAR-DE,356,66,"Cucutlebigus, Kinder, es md "
8186,RAR-DE,356,66,gen Soͤhne oder Töchter feyn. 
8188,RAR-DE,356,66,"Cugue, Epät, Nacht. "
8190,RAR-DE,356,66,"Cug i, Helfen. "
8192,RAR-DE,356,66,"Cuguſemeke, Helfer. "
8194,RAR-DE,356,66,"Cuguila, Hülfe, ſ. Gruͤßen. "
8196,RAR-DE,356,66,"Culüsmeh e, dick, fett, leibig, "
8197,RAR-DE,356,66,Schmeerbauch. 
8199,RAR-DE,356,66,"Cuna , Ehemann. "
8201,RAR-DE,356,66,"Funds amelie, Verheurathete "
8202,RAR-DE,356,66,Meibeperfon. 
8204,RAR-DE,356,66,"Culeameke, Ein Ort, oder Ge⸗ "
8205,RAR-DE,356,66,"gend, wo es Holz oder Baͤu⸗ "
8206,RAR-DE,356,66,me giebt. 
8208,RAR-DE,356,66,"Cusigueameke, Der einen "
8209,RAR-DE,356,66,"Stab oder Stecken hat, f. "
8210,RAR-DE,356,66,Des frichter. 
8212,RAR-DE,356,66,"Cusiki, Holz, Stab, Stecken, "
8213,RAR-DE,356,66,Pruͤgel. 
8215,RAR-DE,356,66,"Cü, oder bẽch, Zuruͤck. "
8217,RAR-DE,356,66,"Cutsi, Kurz. b "
8219,RAR-DE,356,66,"Cürfehigua, Kind. "
8221,RAR-DE,356,66,"Cutlchiki, Baum. \ "
8223,RAR-DE,356,66,"Cuvala, Gipfel, Spitze. "
8225,RAR-DE,356,66,"Cuvèſali, Sommer. "
8227,RAR-DE,356,66,"Cuviruſi, ſ. Gries- "
8229,RAR-DE,356,66,„% M 
8231,RAR-DE,356,66,Dieſer Buchſtabe iſt in keinem 
8232,RAR-DE,356,66,einzigen Tarabumariſchen 
8233,RAR-DE,356,66,"Worte anzutreffen, wie ich "
8236,RAR-DE,356,66,ſchon in der Vorrede erinnert 
8237,RAR-DE,356,66,habe. | 
8238,RAR-DE,356,66,E. 
8240,RAR-DE,356,66,"Echtfcha, Saen. "
8241,RAR-DE,356,66,"Echrfämels, Saen ſollen, oder "
8242,RAR-DE,356,66,"miſſen, ſ. amela. . "
8243,RAR-DE,356,66,"Echtlebirue, Geſaͤetes, was bes "
8245,RAR-DE,356,66,"ſaͤet iſt wo den f. bal&iruc, "
8246,RAR-DE,356,66,"Eke, Zumachen, ſperren, G "
8247,RAR-DE,356,66,/ chneß 125 
8249,RAR-DE,356,66,E D SS viel. 5 
8250,RAR-DE,356,66,"10 5 Nicht viel. Nur, neuig "
8253,RAR-DE,356,66,"3 Brlhocuafa, "
8254,RAR-DE,356,66,"Erlchägudemeke, "
8257,RAR-DE,356,66,"‚Erle‘, "
8258,RAR-DE,356,66,„E Ale! Es iſt u 1520 ve. 
8261,RAR-DE,356,66,Tarahumariſch⸗Deutſches 
8264,RAR-DE,356,66,. Wie viel? „ 33% 
8265,RAR-DE,356,66,Ekifa? Wie vielmals? 
8266,RAR-DE,356,66,"Ekitfchipi, Sehr wenig. "
8267,RAR-DE,356,66,Ekö? Wann g 
8268,RAR-DE,356,66,"Ela, Verlagen, begehren. "
8269,RAR-DE,356,66,"Elabi, Rur das. 441 "
8270,RAR-DE,356,66,"Elaca, Menſchenblut. Sonſt "
8271,RAR-DE,356,66,"heißt es nur laca, wenn von "
8272,RAR-DE,356,66,anderm u die Rede iſt. 
8273,RAR-DE,356,66,"klagulelfa. Deawegen, dar⸗ "
8274,RAR-DE,356,66,"um, ſ. damit. "
8277,RAR-DE,356,66,"Epüsje, oder epuje, alle "
8280,RAR-DE,356,66,chen Sail. 
8281,RAR-DE,356,66,Epuläca „Schlüſſel. Y | 
8282,RAR-DE,356,66,"Era, gbü % RN | ee 7 "
